n, quick_cmp, quick_swaps, quick_time, heap_cmp, heap_swaps, heap_time, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
73,      579,        147,         3,     682,       387,        6,         1587,           1521,            63      365,        456,         4
74,      600,        157,        19,     692,       391,        6,         1630,           1563,            64      371,        464,        18
75,      567,        159,         3,     696,       393,        6,         1699,           1631,            68      377,        472,         4
76,      619,        153,         3,     709,       397,        6,         1760,           1691,            72      388,        480,         5
77,      696,        154,         3,     718,       400,        6,         1806,           1736,            73      389,        488,         4
78,      752,        151,         3,     735,       411,        6,         1810,           1739,            73      396,        496,        22
79,      641,        177,         3,     750,       429,        8,         1837,           1765,            73      395,        504,         5
80,      644,        182,         3,     761,       428,        6,         1879,           1806,            75      409,        512,        12
81,      646,        173,         5,     773,       433,        6,         1907,           1833,            75      417,        520,        25
82,      664,        170,         5,     783,       442,        6,         1933,           1858,            76      417,        528,         5
83,      730,        172,         5,     796,       452,        6,         1936,           1860,            80      417,        536,         7
84,      773,        167,         3,     808,       457,        7,         1980,           1903,            80      437,        544,         5
85,      811,        166,         3,     823,       464,        6,         2050,           1972,            89      442,        552,        11
86,      784,        182,         4,     832,       472,        7,         2053,           1974,            83      440,        560,         5
87,      713,        181,         4,     852,       473,        7,         2089,           2009,            43      449,        568,         6
88,      702,        180,         3,     869,       486,        7,         2129,           2048,            44      458,        576,         6
89,      798,        181,         4,     879,       491,        8,         2191,           2109,            52      466,        584,         8
90,      804,        189,        11,     890,       501,        7,         2270,           2187,            15      474,        592,        16
91,      782,        197,         4,     901,       503,        8,         2323,           2239,            10      482,        600,         4
92,      794,        200,         3,     919,       522,        8,         2333,           2248,            10      483,        608,         6
93,      813,        202,         4,     922,       518,        7,         2400,           2314,            12      491,        616,         5
94,      862,        196,         4,     933,       520,        7,         2425,           2338,            10      492,        624,         5
95,      785,        216,         4,     945,       528,        8,         2454,           2366,            10      499,        632,         5
96,      859,        215,         4,     971,       547,        7,         2542,           2453,            13      513,        640,         5
97,      856,        204,         4,     985,       552,        8,         2630,           2540,            11      519,        648,         4
98,      826,        212,         7,     990,       554,       10,         2695,           2604,            12      529,        656,         6
99,      905,        216,         6,     999,       556,        8,         2710,           2618,            12      531,        664,         5
100,      877,        222,         4,    1017,       572,        7,         2797,           2704,            12      546,        672,        16
101,      842,        225,         5,    1032,       577,        8,         2811,           2717,            12      551,        680,         7
102,      857,        227,         4,    1053,       593,       24,         2870,           2775,            30      549,        688,        12
103,     1115,        228,         9,    1059,       596,        9,         2904,           2808,            13      561,        696,        10
104,     1058,        224,         5,    1071,       602,       18,         2979,           2882,            13      573,        704,         6
105,      991,        221,         6,    1086,       611,        3,         3083,           2985,            14      578,        712,         6
106,     1044,        229,         6,    1097,       623,        3,         3110,           3011,            13      583,        720,         5
107,      964,        235,         4,    1101,       617,        3,         3199,           3099,            14      594,        728,         5
108,     1003,        223,         6,    1127,       629,        3,         3238,           3137,            14      596,        736,        13
109,      914,        237,         6,    1124,       633,        3,         3333,           3231,            14      601,        744,         5
110,      943,        241,         5,    1128,       635,        4,         3372,           3269,            16      608,        752,        13
111,      986,        241,         5,    1149,       645,        4,         3457,           3353,            15      614,        760,         6
112,     1101,        230,         5,    1157,       652,        3,         3568,           3464,            17      630,        768,         6
113,     1055,        244,         7,    1186,       666,        3,         3603,           3498,            15      637,        776,         5
114,     1075,        242,         5,    1197,       676,        3,         3626,           3520,            15      640,        784,         6
115,     1067,        251,         5,    1212,       687,        3,         3738,           3631,            18      651,        792,         5
116,     1059,        251,         5,    1225,       691,        4,         3801,           3693,            17      646,        800,         6
117,     1119,        251,         5,    1241,       703,        3,         3820,           3711,            18      653,        808,         6
118,     1229,        252,         5,    1248,       702,        4,         3912,           3802,            17      660,        816,         6
119,     1094,        263,         6,    1255,       707,        4,         3956,           3845,            17      663,        824,         5
120,     1160,        260,         5,    1264,       714,        4,         4075,           3964,            18      681,        832,         6
121,     1130,        261,         5,    1283,       719,        4,         4103,           3991,            19      687,        840,         6
122,     1085,        271,         5,    1299,       731,        3,         4218,           4105,            18      692,        848,         6
123,     1072,        274,         5,    1306,       738,        3,         4304,           4190,            20      702,        856,         6
124,     1091,        280,         6,    1324,       748,        4,         4321,           4206,            19      706,        864,         7
125,     1256,        280,         6,    1339,       754,        4,         4352,           4236,            21      710,        872,        13
126,     1226,        278,        14,    1351,       758,        5,         4463,           4346,            20      721,        880,         8
127,     1243,        286,         6,    1370,       764,        4,         4564,           4446,            21      728,        888,         7
128,     1235,        278,         6,    1377,       770,        4,         4623,           4504,            31      735,        896,         9
129,     1211,        284,         8,    1402,       792,        4,         4704,           4584,            21      742,        905,         6
130,     1264,        297,         8,    1416,       789,        5,         4824,           4703,            27      745,        914,         6
131,     1316,        299,         6,    1429,       803,        4,         4943,           4821,            26      754,        923,         9
132,     1192,        293,         8,    1436,       805,        5,         5008,           4885,            22      768,        932,         7
133,     1285,        303,         6,    1449,       809,        4,         5087,           4963,            32      774,        941,         9
134,     1276,        298,         6,    1462,       810,        4,         5209,           5084,            22      777,        950,         7
135,     1254,        306,         6,    1483,       822,        4,         5260,           5134,            24      786,        959,         6
136,     1270,        313,         5,    1491,       825,        5,         5282,           5155,            23      789,        968,         7
137,     1264,        309,         8,    1500,       833,        4,         5331,           5203,            32      795,        977,        10
138,     1326,        316,         8,    1522,       850,        4,         5419,           5290,            24      803,        986,         7
139,     1467,        299,         6,    1542,       855,        4,         5421,           5291,            23      812,        995,         6
140,     1424,        302,         5,    1562,       868,        4,         5493,           5362,            25      828,       1004,        14
141,     1326,        326,         6,    1573,       872,        4,         5576,           5444,            25      838,       1013,         7
142,     1460,        317,         6,    1587,       883,        4,         5714,           5581,            26      840,       1022,         7
143,     1419,        332,         9,    1607,       892,        4,         5848,           5714,            25      848,       1031,         7
144,     1459,        322,         6,    1619,       904,        5,         5895,           5760,            39      858,       1040,         8
145,     1346,        335,         7,    1636,       907,        5,         5993,           5857,           131      865,       1049,        10
146,     1382,        335,        13,    1657,       923,        7,         6126,           5989,            45      875,       1058,        12
147,     1435,        322,        13,    1652,       918,        6,         6234,           6096,            95      881,       1067,        16
148,     1475,        338,        11,    1686,       936,        6,         6305,           6166,            31      888,       1076,         9
149,     1463,        346,        11,    1679,       930,        6,         6426,           6286,           116      895,       1085,         9
150,     1461,        353,         7,    1699,       945,        6,         6456,           6315,            28      903,       1094,         8
151,     1450,        347,         7,    1716,       945,        5,         6597,           6455,            77      915,       1103,        19
152,     1462,        348,         7,    1728,       958,        6,         6637,           6494,            29      925,       1112,         9
153,     1399,        371,         9,    1749,       973,        6,         6753,           6609,            97      931,       1121,         8
154,     1471,        345,         7,    1755,       973,        6,         6786,           6641,            89      931,       1130,        15
155,     1583,        361,         8,    1782,       989,        6,         6831,           6685,            30      935,       1139,        10
156,     1668,        369,         8,    1791,       991,        6,         6932,           6785,            33      951,       1148,         8
157,     1586,        366,         7,    1809,      1000,        5,         6942,           6794,            66      956,       1157,         7
158,     1489,        367,         9,    1826,      1007,        5,         7034,           6885,            43      953,       1166,        10
159,     1528,        380,       162,    1833,      1016,        6,         7080,           6930,           104      963,       1175,        10
160,     1636,        367,        33,    1845,      1023,        6,         7164,           7013,           100      982,       1184,         9
161,     1623,        376,        45,    1860,      1030,        8,         7184,           7032,            31      988,       1193,        16
162,     1600,        381,        40,    1877,      1035,        6,         7212,           7059,           160      994,       1202,         8
163,     1746,        364,        70,    1881,      1042,        7,         7370,           7216,           421     1001,       1211,        10
164,     1695,        387,        37,    1901,      1059,        7,         7450,           7295,            32      996,       1220,        16
165,     2042,        386,        38,    1909,      1050,        5,         7518,           7362,           125     1002,       1229,        10
166,     1806,        384,        37,    1918,      1056,        6,         7531,           7374,            77     1008,       1238,         9
167,     1704,        395,        36,    1944,      1071,        6,         7665,           7507,           103     1018,       1247,        10
168,     1740,        397,        38,    1963,      1083,        6,         7706,           7547,            60     1047,       1256,        14
169,     1813,        391,        46,    1969,      1093,        6,         7869,           7709,            34     1055,       1265,         9
170,     1689,        419,        38,    1989,      1097,        6,         8020,           7859,           111     1058,       1274,        10
171,     1953,        389,        39,    2003,      1101,        6,         8059,           7897,           166     1060,       1283,        12
172,     2031,        397,        43,    2023,      1111,        7,         8230,           8067,           137     1061,       1292,        11
173,     1770,        385,        39,    2047,      1131,        7,         8277,           8113,             6     1068,       1301,         8
174,     1730,        401,        40,    2062,      1139,        6,         8284,           8119,             5     1082,       1310,        16
175,     1822,        406,        38,    2074,      1136,        6,         8424,           8258,             5     1089,       1319,         9
176,     1869,        409,        40,    2091,      1153,        6,         8540,           8373,             5     1097,       1328,        10
177,     1829,        413,        37,    2090,      1149,        5,         8671,           8503,             5     1101,       1337,        15
178,     1836,        409,        82,    2101,      1145,        6,         8716,           8547,             5     1121,       1346,         9
179,     1938,        416,        39,    2114,      1166,        6,         8880,           8710,             5     1129,       1355,        14
180,     1912,        426,        38,    2133,      1180,        6,         8931,           8760,             5     1129,       1364,        16
181,     1901,        435,        39,    2149,      1189,        6,         9031,           8859,             6     1139,       1373,         8
182,     1840,        431,        81,    2166,      1197,        6,         9080,           8907,             5     1156,       1382,        10
183,     2048,        418,        59,    2172,      1200,        6,         9160,           8986,             5     1150,       1391,        15
184,     1959,        431,        53,    2189,      1205,        6,         9288,           9113,             5     1162,       1400,        10
185,     1843,        440,        57,    2207,      1220,        6,         9450,           9274,             6     1171,       1409,         9
186,     1986,        431,        56,    2230,      1229,        6,         9606,           9429,             5     1168,       1418,        17
187,     2006,        431,        54,    2232,      1239,        7,         9741,           9563,             6     1178,       1427,         9
188,     1910,        460,        68,    2260,      1238,        9,         9829,           9650,            11     1184,       1436,        18
189,     1858,        449,        63,    2247,      1221,        8,         9859,           9679,             8     1190,       1445,        25
190,     1858,        453,        57,    2277,      1247,        7,        10010,           9829,             6     1203,       1454,        11
191,     1999,        450,        58,    2302,      1266,        7,        10168,           9986,             7     1208,       1463,         9
192,     2056,        446,        75,    2323,      1280,        9,        10315,          10132,            10     1216,       1472,        21
193,     2124,        454,        75,    2328,      1280,        8,        10352,          10168,             7     1224,       1481,        11
194,     2224,        445,        62,    2339,      1289,        6,        10534,          10349,             6     1245,       1490,        10
195,     1929,        470,        62,    2356,      1302,        6,        10612,          10426,             6     1257,       1499,        23
196,     2181,        465,        59,    2359,      1293,        6,        10798,          10611,             7     1256,       1508,         9
197,     2027,        453,        16,    2381,      1317,        5,        10805,          10617,             6     1266,       1517,         8
198,     2204,        465,        17,    2396,      1319,        7,        10912,          10723,             7     1275,       1526,         9
199,     2174,        482,        15,    2411,      1330,        7,        11104,          10914,             6     1278,       1535,         8
200,     2027,        469,        15,    2424,      1333,        7,        11188,          10997,             7     1293,       1544,         9
201,     2287,        493,        16,    2449,      1353,        7,        11295,          11103,            11     1301,       1553,        12
202,     2137,        488,        20,    2456,      1350,        8,        11493,          11300,             7     1312,       1562,         9
203,     2147,        482,        16,    2470,      1362,        7,        11670,          11476,             7     1316,       1571,        14
204,     2146,        488,        16,    2490,      1372,        7,        11773,          11578,             7     1314,       1580,         9
205,     2133,        489,        16,    2513,      1393,        7,        11853,          11657,             7     1324,       1589,         8
206,     2297,        487,        16,    2527,      1387,        7,        12038,          11841,             8     1340,       1598,        16
207,     2170,        508,        16,    2551,      1404,        6,        12240,          12042,             7     1336,       1607,         9
208,     2208,        506,        16,    2553,      1406,        9,        12431,          12232,             7     1357,       1616,         9
209,     2334,        500,        16,    2571,      1412,        8,        12616,          12416,             8     1365,       1625,        12
210,     2571,        484,        16,    2594,      1428,        7,        12629,          12428,             8     1370,       1634,        14
211,     2363,        503,        18,    2609,      1433,        7,        12811,          12609,             8     1383,       1643,        16
212,     2243,        507,        21,    2628,      1447,        8,        12986,          12783,             8     1384,       1652,        10
213,     2594,        493,        16,    2634,      1449,        7,        13085,          12881,             7     1391,       1661,         9
214,     2183,        526,        16,    2660,      1466,        7,        13298,          13094,             8     1409,       1670,        15
215,     2142,        514,        17,    2682,      1480,        7,        13479,          13274,             8     1411,       1679,         8
216,     2232,        535,        17,    2690,      1487,        7,        13501,          13295,             8     1414,       1688,        10
217,     2247,        517,        17,    2699,      1483,        7,        13520,          13313,             8     1422,       1697,         8
218,     2431,        536,        16,    2705,      1486,        8,        13658,          13450,             8     1433,       1706,         9
219,     2454,        537,        18,    2719,      1497,        8,        13828,          13619,             8     1434,       1715,        14
220,     2431,        521,        17,    2743,      1505,        7,        13979,          13769,             9     1448,       1724,        10
221,     2395,        527,        17,    2758,      1517,        7,        13996,          13785,             9     1459,       1733,         8
222,     2294,        554,        17,    2779,      1534,        7,        14186,          13974,             8     1459,       1742,        16
223,     2631,        520,        18,    2787,      1532,        7,        14331,          14118,             8     1467,       1751,         9
224,     2627,        532,        17,    2801,      1542,        8,        14450,          14236,             9     1486,       1760,        10
225,     2394,        541,        18,    2802,      1537,        7,        14556,          14341,             9     1494,       1769,         8
226,     2591,        543,        18,    2830,      1551,        8,        14579,          14363,             9     1501,       1778,         9
227,     2634,        538,        17,    2840,      1570,        8,        14687,          14470,             9     1506,       1787,        15
228,     2470,        541,        18,    2857,      1577,        8,        14875,          14657,             9     1511,       1796,        11
229,     2882,        529,        18,    2881,      1593,        8,        15096,          14877,             9     1519,       1805,        16
230,     3002,        530,        18,    2899,      1594,        9,        15106,          14886,            10     1532,       1814,        11
231,     2419,        559,        18,    2926,      1609,        8,        15206,          14985,            10     1548,       1823,        10
232,     2450,        561,        18,    2928,      1619,        8,        15281,          15059,             9     1535,       1832,        17
233,     2850,        552,        19,    2927,      1610,        8,        15335,          15112,             9     1544,       1841,         9
234,     2623,        551,        18,    2968,      1639,        8,        15443,          15219,            10     1563,       1850,        10
235,     2524,        574,        21,    2967,      1628,        8,        15531,          15306,            10     1565,       1859,        10
236,     2570,        568,        18,    2994,      1646,        9,        15572,          15346,             9     1565,       1868,        11
237,     2568,        567,        19,    2998,      1649,        9,        15760,          15533,             9     1579,       1877,        15
238,     2695,        569,        18,    3011,      1655,        9,        15811,          15583,            10     1581,       1886,        11
239,     2888,        587,        20,    3038,      1673,        8,        16049,          15821,            10     1591,       1895,        10
240,     3072,        583,        20,    3037,      1667,        8,        16220,          15991,            10     1611,       1904,        11
241,     2715,        584,        19,    3076,      1690,        8,        16440,          16210,            10     1618,       1913,        10
242,     2632,        603,        18,    3079,      1691,        9,        16528,          16297,            10     1630,       1922,        17
243,     2792,        573,        19,    3095,      1703,        8,        16615,          16383,            11     1634,       1931,        10
244,     2771,        588,        21,    3110,      1708,       11,        16725,          16492,            16     1640,       1940,        14
245,     2810,        576,        24,    3123,      1718,       13,        16808,          16574,            15     1651,       1949,        16
246,     2796,        590,        21,    3138,      1730,       11,        16825,          16590,            17     1661,       1958,        16
247,     2832,        605,       230,    3151,      1743,       10,        16831,          16595,            12     1672,       1967,        21
248,     2769,        606,        21,    3166,      1742,       10,        16947,          16710,            15     1660,       1976,        19
249,     2802,        614,        18,    3186,      1758,        9,        17130,          16892,            11     1668,       1985,        17
250,     2769,        625,         9,    3205,      1767,        9,        17284,          17045,            11     1686,       1994,        11
251,     2801,        601,         9,    3227,      1783,       11,        17293,          17053,            15     1687,       2003,        13
252,     2891,        613,         8,    3236,      1777,        9,        17484,          17243,            11     1706,       2012,        12
253,     2878,        622,         7,    3250,      1786,        9,        17496,          17254,            10     1705,       2021,        19
254,     2862,        621,         6,    3257,      1787,        9,        17626,          17383,            12     1718,       2030,        25
255,     2991,        626,         8,    3282,      1804,       10,        17816,          17572,            11     1723,       2039,        11
256,     3017,        647,         7,    3300,      1811,        9,        18030,          17785,            11     1740,       2048,        19
257,     2721,        653,         8,    3320,      1825,        9,        18097,          17851,            10     1750,       2058,        10
258,     2751,        633,        10,    3334,      1833,        8,        18322,          18075,            12     1749,       2068,        11
259,     2912,        653,         7,    3360,      1843,        8,        18453,          18205,            11     1761,       2078,        10
260,     2908,        656,         7,    3365,      1852,       13,        18483,          18234,            17     1759,       2088,        17
261,     3122,        639,        11,    3385,      1859,       12,        18487,          18237,            18     1769,       2098,        23
262,     3338,        618,         9,    3400,      1868,       12,        18607,          18356,            16     1781,       2108,        15
263,     2809,        687,         9,    3405,      1875,       11,        18647,          18395,            18     1784,       2118,        24
264,     2834,        672,        11,    3427,      1884,       12,        18697,          18444,            16     1803,       2128,        16
265,     2918,        663,         9,    3445,      1899,        9,        18719,          18465,            11     1815,       2138,        10
266,     2901,        664,        25,    3468,      1910,       11,        18737,          18482,            12     1822,       2148,        12
267,     3004,        657,         8,    3475,      1915,       10,        18761,          18505,            15     1832,       2158,        13
268,     3326,        642,         9,    3484,      1916,       10,        18941,          18684,            12     1835,       2168,        20
269,     3222,        664,        12,    3503,      1922,       12,        19128,          18870,            20     1844,       2178,        15
270,     3360,        676,         9,    3518,      1930,        9,        19397,          19138,            12     1854,       2188,        18
271,     3033,        697,         9,    3546,      1951,        8,        19399,          19139,            11     1860,       2198,        11
272,     3094,        695,         8,    3558,      1951,       10,        19434,          19173,            12     1861,       2208,        20
273,     3086,        671,        10,    3579,      1969,       13,        19685,          19423,            21     1868,       2218,        17
274,     3116,        683,         9,    3601,      1991,       11,        19936,          19673,            19     1879,       2228,        17
275,     3070,        690,        11,    3607,      1980,       10,        20062,          19798,            13     1884,       2238,        11
276,     2960,        694,         9,    3617,      1988,       12,        20275,          20010,            13     1899,       2248,        13
277,     3475,        673,         8,    3645,      2005,        9,        20385,          20119,            12     1905,       2258,        11
278,     3353,        702,        12,    3641,      1994,       13,        20495,          20228,            18     1908,       2268,        13
279,     3021,        720,        10,    3672,      2004,       14,        20524,          20256,            23     1918,       2278,        26
280,     3070,        713,        12,    3686,      2031,       13,        20792,          20523,            22     1936,       2288,        20
281,     3309,        703,        10,    3704,      2037,       14,        20889,          20619,            24     1940,       2298,        28
282,     3371,        694,         9,    3716,      2040,       10,        21053,          20782,            14     1948,       2308,        14
283,     3440,        692,        11,    3731,      2052,       10,        21150,          20878,            13     1964,       2318,        19
284,     3464,        682,         7,    3753,      2068,       12,        21307,          21034,            14     1972,       2328,        14
285,     3364,        692,         8,    3771,      2074,       10,        21368,          21094,            13     1985,       2338,        17
286,     3354,        704,        10,    3778,      2086,       11,        21533,          21258,            14     1991,       2348,        20
287,     3190,        717,        11,    3805,      2089,       14,        21647,          21371,            24     1999,       2358,        30
288,     3274,        730,         8,    3818,      2102,       10,        21729,          21452,            13     1999,       2368,        14
289,     3333,        724,        10,    3844,      2104,       10,        22016,          21738,            14     2008,       2378,        19
290,     3417,        727,         8,    3840,      2113,       11,        22072,          21793,            14     2017,       2388,        12
291,     3362,        718,        12,    3878,      2128,       10,        22226,          21946,            13     2023,       2398,        12
292,     3390,        743,         9,    3878,      2145,       10,        22474,          22193,            13     2047,       2408,        14
293,     3396,        717,         8,    3915,      2153,       10,        22685,          22403,            14     2059,       2418,        11
294,     3460,        710,        10,    3906,      2150,       10,        22789,          22506,            13     2052,       2428,        13
295,     3352,        740,         8,    3935,      2170,       10,        23040,          22756,            15     2060,       2438,        12
296,     3357,        752,        11,    3950,      2174,       12,        23089,          22804,            13     2071,       2448,        14
297,     3505,        741,        10,    3972,      2173,       11,        23361,          23075,            15     2082,       2458,        11
298,     3439,        749,         9,    3982,      2199,       11,        23540,          23253,            15     2088,       2468,        13
299,     3811,        733,        12,    4001,      2205,       13,        23809,          23521,            15     2097,       2478,        12
300,     3640,        740,        10,    4005,      2206,       14,        23995,          23706,            33     2106,       2488,        19
301,     3593,        738,        11,    4033,      2216,       11,        24088,          23798,            14     2110,       2498,        12
302,     3805,        735,         8,    4064,      2235,       12,        24180,          23889,            16     2119,       2508,        14
303,     3502,        768,        10,    4074,      2246,       11,        24206,          23914,            14     2136,       2518,        13
304,     3597,        745,        10,    4078,      2249,       12,        24402,          24109,            14     2155,       2528,        15
305,     3668,        761,         8,    4097,      2253,       13,        24635,          24341,            16     2165,       2538,        12
306,     3631,        758,         8,    4120,      2262,       11,        24919,          24624,            16     2172,       2548,        13
307,     3698,        765,        11,    4117,      2279,       10,        25087,          24791,            15     2184,       2558,        12
308,     3621,        760,         9,    4152,      2294,       12,        25171,          24874,            16     2174,       2568,        14
309,     3706,        767,        13,    4170,      2307,       11,        25331,          25033,            15     2180,       2578,        12
310,     3646,        765,         8,    4192,      2303,       12,        25474,          25175,            27     2182,       2588,        21
311,     3429,        799,        12,    4207,      2317,       10,        25483,          25183,            15     2193,       2598,        14
312,     3708,        789,         9,    4223,      2329,       11,        25706,          25405,            15     2218,       2608,        15
313,     3636,        798,         9,    4213,      2318,       11,        25782,          25480,            20     2221,       2618,        19
